price,propertyType,size,exterior,rooms,bathrooms,address,province,municipality,latitude,longitude,status,newDevelopment,hasLift,priceByArea,hasParkingSpace,isParkingSpaceIncludedInPrice,parkingSpacePrice,groupDescription,typology,subTypology
295000.0,flat,67.0,True,1,1,Calle de los Misterios,Madrid,Madrid,40.4412262,-3.643123,good,False,False,4403.0,False,False,,,flat,standardFlat
710000.0,chalet,172.0,False,2,2,barrio Concepción,Madrid,Madrid,40.4416747,-3.6440404,renew,False,False,4128.0,True,True,,,chalet,semidetachedHouse
800000.0,flat,101.0,True,2,2,barrio Concepción,Madrid,Madrid,40.4411661,-3.643758,newdevelopment,True,True,7921.0,True,True,,,flat,standardFlat
995000.0,flat,190.0,True,3,2,barrio Concepción,Madrid,Madrid,40.4417589,-3.6442193,newdevelopment,True,True,5237.0,True,True,,,flat,standardFlat
1020000.0,flat,177.0,True,3,2,barrio Concepción,Madrid,Madrid,40.4405263,-3.6430841,newdevelopment,True,True,5763.0,True,True,,,flat,standardFlat
217999.0,flat,84.0,True,3,1,Calle de Florencio García,Madrid,Madrid,40.4404187,-3.6433721,renew,False,False,2595.0,False,False,,,flat,standardFlat
529000.0,duplex,111.0,True,2,2,Calle de Pérez Cidón,Madrid,Madrid,40.441962,-3.6415781,good,False,True,4766.0,True,True,,Destacado,flat,duplex
290000.0,flat,68.0,True,2,1,Calle de Ángel Larra,Madrid,Madrid,40.4405923,-3.6444565,good,False,False,4265.0,False,False,,Destacado,flat,standardFlat
138000.0,flat,54.0,True,2,1,Calle de la Cidra,Madrid,Madrid,40.440276,-3.6429771,renew,False,False,2556.0,False,False,,Top,flat,standardFlat
195000.0,studio,60.0,True,0,2,Calle de Zigia,Madrid,Madrid,40.440284,-3.6428567,good,False,False,3250.0,False,False,,,flat,studio
889000.0,flat,193.0,True,4,3,"Calle de Arturo Soria, 37",Madrid,Madrid,40.4426646,-3.6417893,good,False,True,4606.0,True,True,,Destacado,flat,standardFlat
235000.0,flat,77.0,True,2,1,Miguel de la Iglesia,Madrid,Madrid,40.4401079,-3.6427344,renew,False,True,3052.0,False,False,,,flat,standardFlat
179000.0,flat,61.0,True,3,1,Calle Polibea,Madrid,Madrid,40.4410906,-3.6454935,renew,False,False,2934.0,False,False,,Destacado,flat,standardFlat
205500.0,flat,91.0,False,3,2,Calle de la Mandarina,Madrid,Madrid,40.4400505,-3.6441992,good,False,True,2258.0,False,False,,,flat,standardFlat
238000.0,flat,60.0,True,2,1,Calle de Manipa,Madrid,Madrid,40.4405083,-3.6450849,good,False,True,3967.0,False,False,,Destacado,flat,standardFlat
234000.0,flat,56.0,True,2,1,Calle de Manipa,Madrid,Madrid,40.4428232,-3.6451673,good,False,True,4179.0,False,False,,Destacado,flat,standardFlat
249000.0,flat,91.0,True,3,1,Calle de Rosalía Trujillo,Madrid,Madrid,40.4421969,-3.6457515,renew,False,True,2736.0,False,False,,Destacado,flat,standardFlat
190000.0,studio,68.0,False,0,1,Calle de Zigia,Madrid,Madrid,40.441884,-3.6407567,good,False,False,2794.0,False,False,,,flat,studio
550000.0,flat,115.0,True,2,2,Calle de los Misterios,Madrid,Madrid,40.4416508,-3.6459071,renew,False,True,4783.0,True,True,,,flat,standardFlat
860000.0,flat,275.0,True,3,2,barrio Concepción,Madrid,Madrid,40.4420164,-3.6407127,newdevelopment,True,True,3127.0,True,True,,,flat,standardFlat
195000.0,studio,63.0,True,0,1,Calle de los Misterios,Madrid,Madrid,40.4420177,-3.6404626,good,False,True,3095.0,False,False,,,flat,studio
195000.0,studio,65.0,True,0,2,Calle Prudencio Álvaro,Madrid,Madrid,40.4401193,-3.6411923,good,False,False,3000.0,False,False,,,flat,studio
300000.0,flat,80.0,True,3,2,Calle de José del Hierro,Madrid,Madrid,40.4396879,-3.6447218,good,False,True,3750.0,False,False,,Destacado,flat,standardFlat
148000.0,flat,60.0,True,2,1,Calle de Boldano,Madrid,Madrid,40.4394319,-3.6424037,renew,False,False,2467.0,False,False,,Destacado,flat,standardFlat
234000.0,flat,72.0,True,2,1,Calle de los Arfe,Madrid,Madrid,40.4392784,-3.6431092,good,False,True,3250.0,False,False,,,flat,standardFlat
860000.0,flat,195.0,True,4,3,Calle arturo soria,Madrid,Madrid,40.4431547,-3.6405886,good,False,True,4410.0,False,False,,,flat,standardFlat
795000.0,flat,201.0,True,2,2,"Calle Garcia Quintanilla, 4",Madrid,Madrid,40.4442228,-3.6426741,newdevelopment,True,True,3955.0,True,True,,,flat,standardFlat
410000.0,studio,179.0,True,0,1,"Calle Garcia Quintanilla, 4",Madrid,Madrid,40.4442228,-3.6426741,newdevelopment,True,True,2291.0,True,True,,,flat,studio
375000.0,flat,72.0,True,1,1,barrio Concepción,Madrid,Madrid,40.4423144,-3.6399728,good,False,True,5208.0,True,True,,Destacado,flat,standardFlat
193900.0,flat,56.0,True,2,1,barrio San Pascual,Madrid,Madrid,40.4416093,-3.6467469,renew,False,True,3463.0,False,False,,,flat,standardFlat
320000.0,flat,68.0,True,3,1,MARQUES DE PICO VELASCO,Madrid,Madrid,40.4404136,-3.6463471,good,False,False,4706.0,False,False,,,flat,standardFlat
158000.0,flat,40.0,True,2,1,ZIGIA,Madrid,Madrid,40.4390873,-3.6419921,good,False,True,3950.0,False,False,,,flat,standardFlat
765000.0,flat,180.0,True,4,4,Calle de Pérez Cidón,Madrid,Madrid,40.4445434,-3.6433676,good,False,True,4250.0,True,True,,,flat,standardFlat
750000.0,chalet,240.0,False,4,2,Calle de Virgen de Lluc,Madrid,Madrid,40.4412139,-3.6395574,good,False,False,3125.0,True,True,,,chalet,independantHouse
320000.0,flat,101.0,True,4,2,barrio Quintana,Madrid,Madrid,40.4394647,-3.6408864,good,False,False,3168.0,False,False,,,flat,standardFlat
719000.0,chalet,308.0,False,5,2,Calle de Fernández Caro,Madrid,Madrid,40.4419922,-3.6471689,renew,False,False,2334.0,False,False,,,chalet,semidetachedHouse
267000.0,flat,100.0,True,3,1,Calle Florencio García,Madrid,Madrid,40.438936,-3.6417839,good,False,False,2670.0,False,False,,,flat,standardFlat
310000.0,flat,86.0,True,3,1,Calle de José del Hierro,Madrid,Madrid,40.4388092,-3.6420739,good,False,True,3605.0,False,False,,,flat,standardFlat
199500.0,flat,56.0,True,2,2,Sambara,Madrid,Madrid,40.4388285,-3.6446383,good,False,False,3563.0,True,False,25000.0,,flat,standardFlat
385000.0,flat,62.0,True,2,1,Glorieta Pérez Cidón,Madrid,Madrid,40.4447189,-3.6426923,renew,False,True,6210.0,True,True,,,flat,standardFlat
299000.0,flat,77.0,True,3,2,barrio Quintana,Madrid,Madrid,40.4397735,-3.6464154,good,False,True,3883.0,False,False,,,flat,standardFlat
200000.0,studio,35.0,True,0,1,"Calle de López de Aranda, 10",Madrid,Madrid,40.4419962,-3.639216,good,False,True,5714.0,True,True,,,flat,studio
415000.0,flat,110.0,True,3,2,Calle Virgen del Portillo,Madrid,Madrid,40.4408985,-3.6473553,good,False,True,3773.0,False,False,,,flat,standardFlat
700000.0,chalet,308.0,False,5,2,Calle de Fernández Caro,Madrid,Madrid,40.444161,-3.6460901,good,False,False,2273.0,False,False,,,chalet,terracedHouse
245000.0,flat,64.0,True,3,1,Calle Germán Pérez Carrasco,Madrid,Madrid,40.4393336,-3.6402865,renew,False,False,3828.0,False,False,,,flat,standardFlat
219000.0,flat,70.0,True,2,1,Calle Prudencio Álvaro,Madrid,Madrid,40.4386271,-3.6448929,good,False,False,3129.0,False,False,,,flat,standardFlat
255000.0,flat,88.0,True,3,3,Calle Prudencio Álvaro,Madrid,Madrid,40.438711,-3.645248,good,False,False,2898.0,False,False,,Destacado,flat,standardFlat
996000.0,duplex,271.0,True,6,3,barrio San Pascual,Madrid,Madrid,40.4442134,-3.6463302,good,False,True,3675.0,True,True,,Destacado,flat,duplex
575000.0,chalet,100.0,False,3,2,Calle de Mariano Díaz Alonso,Madrid,Madrid,40.4421145,-3.6477726,good,False,False,5750.0,False,False,,Destacado,chalet,terracedHouse
198000.0,flat,50.0,True,2,1,Calle de Boldano,Madrid,Madrid,40.4381188,-3.6430503,good,False,False,3960.0,False,False,,,flat,standardFlat
195000.0,studio,48.0,True,0,1,Calle Prudencio Álvaro,Madrid,Madrid,40.4381195,-3.6430251,good,False,False,4063.0,False,False,,,flat,studio
295000.0,flat,95.0,True,2,2,Calle del General Aranaz,Madrid,Madrid,40.4433295,-3.6390944,good,False,True,3105.0,True,False,25000.0,,flat,standardFlat
950000.0,chalet,171.0,False,4,4,Calle de Francisco Luján,Madrid,Madrid,40.4392986,-3.6469281,good,False,False,5556.0,False,False,,Destacado,chalet,terracedHouse
192000.0,flat,76.0,True,3,1,Prudencio Alvaro,Madrid,Madrid,40.4380393,-3.6439211,renew,False,False,2526.0,False,False,,,flat,standardFlat
470000.0,flat,70.0,True,2,2,Calle de Fernández Caro,Madrid,Madrid,40.4428235,-3.647999,good,False,True,6714.0,False,False,,Destacado,flat,standardFlat
990000.0,chalet,339.0,False,5,3,Calle Sol Naciente,Madrid,Madrid,40.4391287,-3.6469479,renew,False,False,2920.0,True,True,,,chalet,semidetachedHouse
820000.0,flat,199.0,True,4,4,Calle del Vizconde de los Asilos,Madrid,Madrid,40.4387785,-3.6401054,renew,False,True,4121.0,True,True,,,flat,standardFlat
375000.0,flat,71.0,True,1,1,Calle de Pérez Cidón,Madrid,Madrid,40.4436392,-3.6389674,good,False,True,5282.0,True,True,,Destacado,flat,standardFlat
2100000.0,chalet,389.0,False,4,5,Calle de Goitia,Madrid,Madrid,40.4424444,-3.6383653,renew,False,False,5398.0,True,True,,,chalet,independantHouse
1899000.0,duplex,489.0,True,6,6,Calle de Amara,Madrid,Madrid,40.4440797,-3.6473054,good,False,True,3883.0,True,True,,,flat,duplex
1650000.0,chalet,389.0,False,6,6,Calle de Goitia,Madrid,Madrid,40.4453298,-3.641292,good,False,False,4242.0,True,True,,Top,chalet,independantHouse
189000.0,flat,47.0,True,1,1,Calle de Siro Muela,Madrid,Madrid,40.4405863,-3.6382911,good,False,True,4021.0,False,False,,,flat,standardFlat
375000.0,flat,72.0,True,1,1,barrio Concepción,Madrid,Madrid,40.4453374,-3.6409337,good,False,True,5208.0,True,True,,Destacado,flat,standardFlat
299000.0,flat,117.0,True,3,2,Calle Hermanos de Pablo,Madrid,Madrid,40.4381444,-3.6459688,good,False,True,2556.0,False,False,,,flat,standardFlat
259000.0,flat,68.0,True,2,1,Calle de Telémaco,Madrid,Madrid,40.4457087,-3.6420684,good,False,False,3809.0,False,False,,,flat,standardFlat
530000.0,duplex,111.0,True,3,2,barrio Quintana,Madrid,Madrid,40.4403616,-3.6381267,good,False,True,4775.0,True,True,,Destacado,flat,duplex
150000.0,flat,63.0,True,3,1,barrio Quintana,Madrid,Madrid,40.4379544,-3.645683,renew,False,True,2381.0,False,False,,Destacado,flat,standardFlat
1150000.0,flat,260.0,True,4,4,ARTURO SORIA,Madrid,Madrid,40.4444476,-3.64742,good,False,True,4423.0,True,True,,,flat,standardFlat
163900.0,flat,56.0,False,2,1,barrio Quintana,Madrid,Madrid,40.4380532,-3.6405697,good,False,False,2927.0,False,False,,,flat,standardFlat
3900000.0,chalet,652.0,False,6,6,Calle de Arturo Soria,Madrid,Madrid,40.4447343,-3.6471501,renew,False,False,5982.0,True,True,,,chalet,independantHouse
185000.0,flat,75.0,True,1,1,"Calle de Florencio García, 6",Madrid,Madrid,40.4380706,-3.6402578,good,False,False,2467.0,False,False,,,flat,standardFlat
180000.0,duplex,36.0,True,0,1,"Calle de Florencio García, 6",Madrid,Madrid,40.4380706,-3.6402578,good,False,False,5000.0,False,False,,,flat,duplex
535000.0,flat,185.0,True,3,3,Calle de Alcalá,Madrid,Madrid,40.4388245,-3.6390039,good,False,True,2892.0,False,False,,,flat,standardFlat
560000.0,flat,143.0,True,3,2,"Calle de Arturo Soria, 7",Madrid,Madrid,40.4387553,-3.6389544,renew,False,True,3916.0,True,True,,,flat,standardFlat
330000.0,flat,95.0,True,3,2,Alcalá,Madrid,Madrid,40.4397644,-3.6379799,good,False,True,3474.0,False,False,,,flat,standardFlat
156000.0,flat,45.0,True,1,1,barrio Quintana,Madrid,Madrid,40.4375529,-3.6456892,good,False,False,3467.0,False,False,,,flat,standardFlat
429000.0,penthouse,86.0,True,2,1,barrio Quintana,Madrid,Madrid,40.4382288,-3.647226,good,False,True,4988.0,False,False,,Destacado,flat,penthouse
535000.0,flat,159.0,True,3,3,Calle de Alcalá,Madrid,Madrid,40.4388329,-3.638389,good,False,True,3365.0,False,False,,,flat,standardFlat
390700.0,flat,82.0,True,2,2,"Calle Virgen del Lluc, 49",Madrid,Madrid,40.4372388,-3.6454184,newdevelopment,True,True,4765.0,True,True,,Destacado,flat,standardFlat
322700.0,flat,66.0,True,2,1,"Calle Virgen del Lluc, 49",Madrid,Madrid,40.4372388,-3.6454184,newdevelopment,True,True,4889.0,True,True,,Destacado,flat,standardFlat
382700.0,flat,80.0,True,2,2,"Calle Virgen del Lluc, 49",Madrid,Madrid,40.4372388,-3.6454184,newdevelopment,True,True,4784.0,True,True,,Destacado,flat,standardFlat
393700.0,flat,80.0,True,2,2,"Calle Virgen del Lluc, 49",Madrid,Madrid,40.4372388,-3.6454184,newdevelopment,True,True,4921.0,True,True,,,flat,standardFlat
447700.0,penthouse,62.0,True,2,1,"Calle Virgen del Lluc, 49",Madrid,Madrid,40.4372388,-3.6454184,newdevelopment,True,True,7221.0,True,True,,,flat,penthouse
437700.0,penthouse,61.0,True,2,1,"Calle Virgen del Lluc, 49",Madrid,Madrid,40.4372388,-3.6454184,newdevelopment,True,True,7175.0,True,True,,,flat,penthouse
399700.0,flat,82.0,True,2,2,"Calle Virgen del Lluc, 49",Madrid,Madrid,40.4372388,-3.6454184,newdevelopment,True,True,4874.0,True,True,,,flat,standardFlat
500000.0,penthouse,78.0,True,1,1,barrio San Pascual,Madrid,Madrid,40.446303,-3.6448966,good,False,True,6410.0,True,True,,Top,flat,penthouse
445000.0,flat,99.0,True,1,2,Calle Alcala,Madrid,Madrid,40.4393947,-3.6378185,good,False,True,4495.0,True,True,,,flat,standardFlat
445000.0,flat,99.0,True,1,2,Calle de Alcalá,Madrid,Madrid,40.4394214,-3.6377635,good,False,True,4495.0,True,True,,Destacado,flat,standardFlat
760000.0,chalet,193.0,False,5,3,Calle de Manipa,Madrid,Madrid,40.4395377,-3.6489772,good,False,False,3938.0,False,False,,,chalet,semidetachedHouse
440000.0,flat,97.0,True,2,1,Calle Hermanos de Pablo,Madrid,Madrid,40.4368592,-3.6432764,good,False,False,4536.0,False,False,,,flat,standardFlat
437000.0,flat,88.0,True,3,2,"Calle de Boldano, 3",Madrid,Madrid,40.4372564,-3.6407612,good,False,True,4966.0,True,True,,,flat,standardFlat
365900.0,flat,105.0,True,3,2,"Calle de Virgen de los Reyes, 25",Madrid,Madrid,40.4397733,-3.6491951,good,False,True,3485.0,True,True,,Top,flat,standardFlat
401000.0,flat,87.0,True,3,2,"Calle Estrecho de Gibraltar, 25",Madrid,Madrid,40.4370912,-3.641011,newdevelopment,True,True,4609.0,False,False,,Top,flat,standardFlat
413000.0,flat,87.0,True,3,2,"Calle Estrecho de Gibraltar, 25",Madrid,Madrid,40.4370912,-3.641011,newdevelopment,True,True,4747.0,False,False,,Top,flat,standardFlat
490000.0,flat,100.0,True,3,2,Calle de Angelita Cavero,Madrid,Madrid,40.4459287,-3.6466249,good,False,True,4900.0,True,True,,,flat,standardFlat
1500000.0,chalet,379.0,False,5,4,"Calle de María Lombillo, 8",Madrid,Madrid,40.4438868,-3.6374906,good,False,False,3958.0,True,True,,,chalet,semidetachedHouse
150000.0,flat,63.0,True,3,1,Calle de Virgen de Lluc,Madrid,Madrid,40.437292,-3.6462271,good,False,True,2381.0,False,False,,,flat,standardFlat
750000.0,chalet,240.0,False,4,2,Calle DE VIRGEN DE LLUC,Madrid,Madrid,40.4369973,-3.6412173,good,False,False,3125.0,True,True,,,chalet,independantHouse
650000.0,flat,135.0,True,3,2,Calle del Vizconde de los Asilo,Madrid,Madrid,40.4386088,-3.6379162,good,False,True,4815.0,True,True,,Destacado,flat,standardFlat
262650.0,flat,75.0,False,3,1,barrio Simancas,Madrid,Madrid,40.439944,-3.6369282,renew,False,True,3502.0,False,False,,,flat,standardFlat
460000.0,flat,163.0,True,1,2,Calle Amos de Escalante,Madrid,Madrid,40.4379497,-3.6385633,good,False,False,2822.0,False,False,,,flat,standardFlat
280000.0,flat,88.0,True,3,1,Calle de Alcalá,Madrid,Madrid,40.4382563,-3.6381722,good,False,False,3182.0,False,False,,,flat,standardFlat
279900.0,flat,92.0,True,3,1,ALCALA,Madrid,Madrid,40.4388527,-3.637472,renew,False,True,3042.0,True,False,18000.0,,flat,standardFlat
1199000.0,chalet,391.0,False,4,4,Calle de María Lombillo,Madrid,Madrid,40.4424947,-3.636405,renew,False,False,3066.0,True,True,,Destacado,chalet,terracedHouse
535000.0,flat,159.0,True,3,3,Calle Alcala,Madrid,Madrid,40.4396862,-3.6368028,good,False,True,3365.0,False,False,,,flat,standardFlat
510000.0,flat,133.0,True,3,2,Calle de Arturo Soria,Madrid,Madrid,40.4392621,-3.6370168,good,False,True,3835.0,True,True,,Destacado,flat,standardFlat
117000.0,flat,51.0,True,2,1,Calle de Centenera,Madrid,Madrid,40.4364948,-3.6413315,renew,False,True,2294.0,False,False,,,flat,standardFlat
255000.0,flat,84.0,True,3,1,Calle Virgen de Lluc,Madrid,Madrid,40.4375885,-3.6479387,good,False,True,3036.0,False,False,,Destacado,flat,standardFlat
435000.0,flat,94.0,True,2,2,"Calle Estrecho de Gibraltar, 3-, 5",Madrid,Madrid,40.4362781,-3.6426892,newdevelopment,True,True,4628.0,True,True,,,flat,standardFlat
315000.0,flat,56.0,True,1,1,"Calle Estrecho de Gibraltar, 3-, 5",Madrid,Madrid,40.4362781,-3.6426892,newdevelopment,True,True,5625.0,True,True,,,flat,standardFlat
325000.0,flat,66.0,True,1,1,"Calle Estrecho de Gibraltar, 3-, 5",Madrid,Madrid,40.4362781,-3.6426892,newdevelopment,True,True,4924.0,True,True,,,flat,standardFlat
425000.0,flat,83.0,True,2,2,"Calle Estrecho de Gibraltar, 3-, 5",Madrid,Madrid,40.4362781,-3.6426892,newdevelopment,True,True,5120.0,True,True,,,flat,standardFlat
445000.0,flat,99.0,False,1,2,Calle Alcala,Madrid,Madrid,40.4402132,-3.6363156,good,False,True,4495.0,True,True,,,flat,standardFlat
160600.0,flat,91.0,True,3,1,VIRGEN DE LA FUENCISLA,Madrid,Madrid,40.4397663,-3.650127,good,False,True,1765.0,False,False,,Destacado,flat,standardFlat
500000.0,duplex,78.0,True,1,1,barrio San Pascual,Madrid,Madrid,40.4465111,-3.6470811,good,False,True,6410.0,True,True,,Top,flat,duplex
128900.0,flat,58.0,False,2,1,barrio Quintana,Madrid,Madrid,40.4360775,-3.6432828,good,False,False,2222.0,False,False,,,flat,standardFlat
280000.0,flat,90.0,True,4,1,Calle de la Virgen de la Fuencisla,Madrid,Madrid,40.4377495,-3.6485676,good,False,True,3111.0,False,False,,Destacado,flat,standardFlat
276000.0,flat,60.0,True,2,2,Calle de Alcalá,Madrid,Madrid,40.4360845,-3.6426514,good,False,True,4600.0,False,False,,,flat,standardFlat
1050000.0,chalet,359.0,False,5,3,Calle Pastrana,Madrid,Madrid,40.4399482,-3.6362384,good,False,False,2925.0,True,True,,,chalet,terracedHouse
159900.0,flat,55.0,False,2,1,Calle de Elfo,Madrid,Madrid,40.43663,-3.646651,good,False,False,2907.0,False,False,,Destacado,flat,standardFlat
124000.0,flat,75.0,True,2,1,Calle Prudencio Álvaro,Madrid,Madrid,40.4378244,-3.648767,good,False,True,1653.0,False,False,,,flat,standardFlat
150000.0,flat,63.0,False,3,1,barrio Quintana,Madrid,Madrid,40.4370173,-3.6475539,good,False,True,2381.0,False,False,,,flat,standardFlat
790000.0,chalet,159.0,False,6,3,Calle de López de Aranda,Madrid,Madrid,40.4425384,-3.6359009,good,False,False,4969.0,True,True,,,chalet,terracedHouse
245000.0,flat,70.0,True,2,1,Calle del General Aranaz,Madrid,Madrid,40.4381181,-3.637453,good,False,True,3500.0,False,False,,Destacado,flat,standardFlat
219000.0,flat,63.0,True,2,1,Plaza Platón,Madrid,Madrid,40.441361,-3.6508182,good,False,True,3476.0,False,False,,Destacado,flat,standardFlat
255000.0,flat,84.0,True,3,1,"Calle de Virgen de Lluc, 25",Madrid,Madrid,40.4365517,-3.64674,good,False,False,3036.0,False,False,,Destacado,flat,standardFlat
202500.0,flat,82.0,False,2,1,Calle de José Arcones Gil,Madrid,Madrid,40.436265,-3.640727,good,False,False,2470.0,False,False,,Destacado,flat,standardFlat
253000.0,flat,72.0,True,2,1,Calle barrio el salvador s/n,Madrid,Madrid,40.4474827,-3.6437288,good,False,True,3514.0,False,False,,,flat,standardFlat
150000.0,flat,62.0,True,3,1,Calle de Virgen de Lluc,Madrid,Madrid,40.4361843,-3.6456753,renew,False,False,2419.0,False,False,,,flat,standardFlat
260000.0,flat,65.0,True,2,1,Calle de Emilio Ferrari,Madrid,Madrid,40.4359284,-3.6443246,good,False,True,4000.0,False,False,,Destacado,flat,standardFlat
159900.0,flat,50.0,True,1,1,Amos de Escalante,Madrid,Madrid,40.4371282,-3.6385591,good,False,False,3198.0,False,False,,,flat,standardFlat
535000.0,flat,184.0,True,3,3,"Calle de Alcalá, 418",Madrid,Madrid,40.4378216,-3.6375771,good,False,True,2908.0,False,False,,Destacado,flat,standardFlat
490000.0,flat,200.0,True,3,2,"Calle de Alcalá, 418",Madrid,Madrid,40.4378216,-3.6375771,good,False,True,2450.0,False,False,,,flat,standardFlat
252000.0,flat,54.0,True,2,1,Calle de Virgen de Lluc,Madrid,Madrid,40.4373651,-3.6484496,good,False,True,4667.0,False,False,,Destacado,flat,standardFlat
369900.0,flat,80.0,True,3,2,Calle de Virgen del Val,Madrid,Madrid,40.4401968,-3.6507752,good,False,True,4624.0,True,True,,Destacado,flat,standardFlat
198000.0,flat,61.0,True,3,1,Calle Amos de Escalante,Madrid,Madrid,40.4357964,-3.6421396,good,False,False,3246.0,False,False,,Destacado,flat,standardFlat
129999.0,flat,49.0,True,2,1,Calle de Sambara,Madrid,Madrid,40.4357044,-3.6424511,renew,False,False,2653.0,False,False,,,flat,standardFlat
387000.0,flat,100.0,True,3,1,Calle de Alcalá,Madrid,Madrid,40.4379152,-3.6371039,good,False,True,3870.0,False,False,,Destacado,flat,standardFlat
262650.0,flat,75.0,True,3,1,Calle de Alcalá,Madrid,Madrid,40.4387214,-3.6363743,good,False,True,3502.0,False,False,,,flat,standardFlat
270000.0,flat,90.0,True,4,1,"Calle de la Virgen de la Fuencisla, 23",Madrid,Madrid,40.4384475,-3.6500419,renew,False,True,3000.0,False,False,,Destacado,flat,standardFlat
253900.0,flat,78.0,True,3,1,barrio Simancas,Madrid,Madrid,40.4387735,-3.6362028,renew,False,True,3255.0,False,False,,Destacado,flat,standardFlat
219000.0,flat,70.0,True,2,1,Prudencio Álvaro,Madrid,Madrid,40.4367927,-3.6481927,good,False,False,3129.0,False,False,,,flat,standardFlat
189900.0,flat,70.0,False,2,1,Calle de Virgen del Val,Madrid,Madrid,40.4381866,-3.6500092,good,False,True,2713.0,False,False,,Destacado,flat,standardFlat
199800.0,flat,66.0,True,2,1,Calle de Albarracín,Madrid,Madrid,40.4398207,-3.635482,renew,False,False,3027.0,False,False,,,flat,standardFlat
190000.0,flat,85.0,True,3,2,Calle del Estrecho de Gibraltar,Madrid,Madrid,40.4361074,-3.6396142,good,False,False,2235.0,False,False,,,flat,standardFlat
299000.0,flat,72.0,True,3,1,Calle de Albarracín,Madrid,Madrid,40.4388121,-3.6359966,good,False,False,4153.0,False,False,,,flat,standardFlat
387000.0,flat,100.0,True,3,1,Calle de Alcalá,Madrid,Madrid,40.4371448,-3.6376231,good,False,True,3870.0,False,False,,Destacado,flat,standardFlat
364000.0,flat,114.0,True,3,1,barrio Salvador,Madrid,Madrid,40.4392345,-3.6357005,renew,False,True,3193.0,False,False,,Destacado,flat,standardFlat
319000.0,flat,72.0,True,2,2,"Calle de la Virgen de la Fuencisla, 21",Madrid,Madrid,40.4383765,-3.6503208,good,False,True,4431.0,False,False,,,flat,standardFlat
1175000.0,chalet,360.0,False,5,5,Calle de Arévalo Lara,Madrid,Madrid,40.4401027,-3.635288,good,False,False,3264.0,True,True,,,chalet,semidetachedHouse
475000.0,flat,106.0,True,3,2,"Calle Vazquez de Mella , 11",Madrid,Madrid,40.4360473,-3.6395842,newdevelopment,True,True,4481.0,False,False,,,flat,standardFlat
361000.0,penthouse,84.0,True,1,1,"Calle Vazquez de Mella , 11",Madrid,Madrid,40.4360473,-3.6395842,newdevelopment,True,True,4298.0,False,False,,,flat,penthouse
305000.0,flat,69.0,True,1,1,"Calle Vazquez de Mella , 11",Madrid,Madrid,40.4360473,-3.6395842,newdevelopment,True,True,4420.0,False,False,,,flat,standardFlat
346000.0,flat,108.0,True,2,1,"Calle Vazquez de Mella , 11",Madrid,Madrid,40.4360473,-3.6395842,newdevelopment,True,True,3204.0,False,False,,,flat,standardFlat
458000.0,penthouse,106.0,True,2,1,"Calle Vazquez de Mella , 11",Madrid,Madrid,40.4360473,-3.6395842,newdevelopment,True,True,4321.0,False,False,,,flat,penthouse
407000.0,flat,89.0,True,2,1,"Calle Vazquez de Mella , 11",Madrid,Madrid,40.4360473,-3.6395842,newdevelopment,True,True,4573.0,False,False,,,flat,standardFlat
117000.0,flat,51.0,True,2,1,Calle de Centenera,Madrid,Madrid,40.4356094,-3.6408996,renew,False,False,2294.0,False,False,,Destacado,flat,standardFlat
262650.0,flat,75.0,False,3,1,"Calle de Alcalá, 439",Madrid,Madrid,40.4384488,-3.6360235,good,False,False,3502.0,False,False,,,flat,standardFlat
249900.0,flat,70.0,True,2,1,"Calle de José del Hierro, 6",Madrid,Madrid,40.436708,-3.648608,good,False,True,3570.0,False,False,,Top,flat,standardFlat
282000.0,flat,80.0,True,3,1,Calle de Emilio Ferrari,Madrid,Madrid,40.4352915,-3.642648,good,False,True,3525.0,False,False,,,flat,standardFlat
1175000.0,chalet,360.0,False,5,5,Calle de Arévalo Lara,Madrid,Madrid,40.4404217,-3.6349635,good,False,False,3264.0,True,True,,Top,chalet,semidetachedHouse
296000.0,flat,62.0,True,1,1,Calle de Alcalá,Madrid,Madrid,40.4370039,-3.6374376,good,False,True,4774.0,False,False,,,flat,standardFlat
269900.0,flat,104.0,True,3,1,barrio Pueblo Nuevo,Madrid,Madrid,40.4357737,-3.6467629,good,False,False,2595.0,False,False,,,flat,standardFlat
365000.0,flat,62.0,True,1,1,"Calle de Alcalá, 434",Madrid,Madrid,40.4381978,-3.6361007,good,False,True,5887.0,False,False,,,flat,standardFlat
1175000.0,chalet,360.0,False,5,5,"Calle de Arévalo Lara, 12",Madrid,Madrid,40.4413599,-3.6347127,good,False,False,3264.0,True,True,,,chalet,semidetachedHouse
250000.0,flat,78.0,True,3,1,Calle de Alcalá,Madrid,Madrid,40.4357861,-3.6470617,renew,False,True,3205.0,False,False,,Destacado,flat,standardFlat
117000.0,flat,51.0,True,2,1,Calle de Centenera,Madrid,Madrid,40.4355045,-3.6404106,renew,False,False,2294.0,False,False,,Destacado,flat,standardFlat
275000.0,flat,95.0,True,1,2,Plaza Platón,Madrid,Madrid,40.4429593,-3.6517884,good,False,True,2895.0,False,False,,,flat,standardFlat
285000.0,flat,85.0,True,4,1,Calle Germán Pérez Carrasco,Madrid,Madrid,40.4357045,-3.6468781,renew,False,False,3353.0,False,False,,Destacado,flat,standardFlat
